Tiempo [s],h1_Real [cm],h1_Koopman [cm],h2_Real [cm],h2_Koopman [cm]
3.9000000000000004,12.433421105595107,12.432973255981794,12.640754352188479,12.640760475326195
3.95,12.434226017800428,12.433792811683096,12.639998031206325,12.640139018526058
4.0,12.434848651192485,12.434588662784126,12.639042219005509,12.639245720800426
4.05,12.435066775707291,12.435046802822468,12.638105957889248,12.638209103759367
4.1000000000000005,12.435193321264915,12.435027778454318,12.637350140845307,12.63737479986761
4.15,12.435824512295858,12.435293556743206,12.636678629562685,12.63670444116454
4.2,12.436485258115072,12.436084368911997,12.635949283287962,12.636027081722126
4.25,12.43685179227896,12.436576752821491,12.635074695762508,12.635242841507386
4.3,12.43717597899379,12.436776484075274,12.634204707344317,12.634232272935904
4.3500000000000005,12.437507022959927,12.437231191941109,12.633564050265,12.633505743846422
4.4,12.437638736316181,12.437459703622622,12.633002582926837,12.632952085751441
4.45,12.437637189890017,12.43749969083081,12.632141739511539,12.63238611656626
4.5,12.437896553453053,12.43751544685352,12.631188150997707,12.63131387871074
4.55,12.438589316327173,12.438084297966007,12.630562263749763,12.630568596913625
4.6000000000000005,12.439041070588411,12.438902159718015,12.63010878410769,12.630043086688165
4.65,12.43913512474537,12.438932351083693,12.629460431900462,12.629711041785846
4.7,12.439309155852476,12.439104219893963,12.628594231048051,12.628729460584566
4.75,12.439329411727588,12.439318308585907,12.627868839552924,12.627989553610211
4.800000000000001,12.43940733933006,12.439128238191772,12.627198614996425,12.627279609344571
4.8500000000000005,12.439573412631685,12.439519269446183,12.626581280920798,12.626654930332185
4.9,12.439610578407878,12.439519979035452,12.626026892517723,12.626045231558674
4.95,12.439452595037988,12.439594613714483,12.625211072683895,12.625547010233737
5.0,12.439291776756754,12.439239094069256,12.624515818790135,12.624444292830406
5.050000000000001,12.439622367234366,12.43928100617735,12.624137384209435,12.624198107980355
5.1000000000000005,12.44006795962007,12.439909328650312,12.623454570743238,12.623734967492387
5.15,12.440283654735897,12.44019882124714,12.622776218592207,12.62279825455177
5.2,12.4405455930488,12.4403216294517,12.622392681218715,12.622330995057352
5.25,12.4407812479768,12.440703062372894,12.621922644171905,12.622013715959753
5.300000000000001,12.441254283918907,12.44089177238927,12.621280829356179,12.621429395241053
5.3500000000000005,12.441771092976756,12.44163202418525,12.620417182849652,12.620727386528381
5.4,12.442142649409666,12.441959479725284,12.619763301173032,12.619708275276698
5.45,12.442756004467926,12.442378070947449,12.619260810482734,12.619414758769398
5.5,12.443435570542215,12.443174852108806,12.618455405283981,12.61868618716518
5.550000000000001,12.443980205320631,12.443746924695143,12.61790282686785,12.617804925656946
5.6000000000000005,12.444233192179876,12.444283580731796,12.617256596975187,12.617622555987706
5.65,12.44394846036703,12.444291861931623,12.616340992744187,12.616597581522106
5.7,12.443801567683217,12.443697921036355,12.615682874162742,12.615793685746501
5.75,12.444051175583379,12.443941049494748,12.61481444356773,12.61529223332933
5.800000000000001,12.444501658443627,12.44419954217522,12.613841661756211,12.614037815504842
5.8500000000000005,12.444933729514924,12.444849951645764,12.61308005704989,12.613289630553275
5.9,12.445201887123531,12.445074872548314,12.612441802401351,12.612511699522189
5.95,12.445769298232664,12.445346119879737,12.611704142830591,12.612024677444252
6.0,12.44598021442315,12.44627693394196,12.610850269595504,12.611019041828502
6.050000000000001,12.445618239868756,12.445837292101364,12.609919755372504,12.610298918097774
6.1000000000000005,12.445629165576209,12.445545056791174,12.609007362665714,12.609138075706369
6.15,12.445662595892973,12.445838504568863,12.608658038321835,12.608495679158308
